date,t,kwh,dow,n_obs,coverage,observed,sub_kwh,year,doy,std_resid,ppp,lam,fitted,p_block
2008-06-06,538,20.295233333333332,4,1440,1.0,True,9.386,2008,158,-0.021415718415871202,0.4918565126406525,1.1720530363637953,20.53194694080793,0.71
2008-06-07,539,31.37473333333333,5,1440,1.0,True,19.583,2008,159,1.1554567706289585,0.8516391415057153,0.9595894241891801,25.013030219845145,0.78625
2008-06-08,540,25.705366666666663,6,1440,1.0,True,15.429,2008,160,-0.19588114994508987,0.42623895266416967,1.1704529674001969,24.407828982549457,0.769375
2008-06-09,541,22.094966666666668,0,1440,1.0,True,11.973,2008,161,0.449458882145392,0.6643401808487378,1.103691512076184,19.10556695780233,0.835
2008-06-10,542,17.78483333333333,1,1440,1.0,True,10.484,2008,162,-0.7248530829396329,0.2497319223789758,1.083115299202036,20.711532321602938,0.873125
2008-06-11,543,18.7201,2,1440,1.0,True,9.385,2008,163,-0.1888354554369073,0.4288032903783565,1.1836246641352772,20.881132314987077,0.83375
2008-06-12,544,20.98886666666667,3,1440,1.0,True,9.764,2008,164,0.660721041855544,0.731579460281888,1.084447782933712,18.098641254091486,0.874375
2008-06-13,545,31.238,4,1439,0.9993055555555556,True,20.698,2008,165,1.8890953810465105,0.9441309083224769,0.714930135239847,19.596630638110625,0.913125
2008-06-14,546,23.082,5,1440,1.0,True,13.554,2008,166,-0.9604447331263775,0.18948530860583004,0.9997834698320367,24.0769992416834,0.95125
2008-06-15,547,38.1517,6,1440,1.0,True,24.862,2008,167,2.6961226539449545,0.9808863451003631,0.5113328482524957,23.471713673651657,0.94375
2008-06-16,548,21.7174,0,1440,1.0,True,12.456,2008,168,-0.34858702803760694,0.3709008914042106,1.1398166953981854,18.17001024884442,0.948125
2008-06-17,549,19.084733333333336,1,1440,1.0,True,11.606,2008,169,-0.3621558352491728,0.3658507104177191,1.14852897136705,19.777189104202694,0.9575
2008-06-18,550,31.560133333333333,2,1440,1.0,True,23.276,2008,170,2.129735640278771,0.9596327238347545,0.6618058815854602,19.948668798779362,0.97
2008-06-19,551,26.46803333333333,3,1440,1.0,True,15.836,2008,171,0.8853662722051011,0.7925915775982343,1.0305864484305494,17.168734306611352,0.976875
2008-06-20,552,27.935066666666668,4,1440,1.0,True,18.3,2008,172,1.0328445456678823,0.8268227260741229,0.9649841395998373,18.669967108226018,0.97875
2008-06-21,553,28.90423333333333,5,1440,1.0,True,19.591,2008,173,0.40767081380522446,0.6497784397999257,1.1480845047999173,23.154275267342282,0.98125
2008-06-22,554,26.106933333333338,6,1440,1.0,True,16.532,2008,174,0.24877335621043742,0.593284911743978,1.152096310732886,22.553633974727596,0.975625
2008-06-23,555,20.863266666666668,0,1440,1.0,True,13.305,2008,175,0.40793255302471415,0.6501300485946918,1.1526588666671886,17.257287405885723,0.926875
2008-06-24,556,29.240866666666665,1,1440,1.0,True,20.539,2008,176,1.6166424432221183,0.919290234381578,0.7959805772313848,18.870542823902674,0.906875
2008-06-25,557,21.0295,2,1440,1.0,True,12.744,2008,177,-0.3390886945063636,0.37417205085512195,1.1814634946896694,19.048825167010193,0.921875
2008-06-26,558,17.60033333333333,3,1440,1.0,True,10.464,2008,178,0.1014073144831423,0.5384209277473769,1.1771879383875057,16.27642502986995,0.868125
2008-06-27,559,29.252533333333336,4,1440,1.0,True,16.694,2008,179,1.9621281377887987,0.9493983475437087,0.7107069913111627,17.7859287443673,0.83875
2008-06-28,560,20.146666666666665,5,1440,1.0,True,9.932,2008,180,-1.153339904131558,0.1489096471100837,0.968126406124793,22.279248446475165,0.76
2008-06-29,561,12.4892,6,1440,1.0,True,5.386,2008,181,-1.5087649914840053,0.09337520407407801,0.8283466790290549,21.6883626111775,0.741875
2008-06-30,562,13.403266666666669,0,1440,1.0,True,7.34,2008,182,0.07900823743006188,0.5299409839033175,1.1720692634640728,16.402517902121488,0.783125
2008-07-01,563,20.254,1,1440,1.0,True,12.442,2008,183,0.5996517968968496,0.71308352042239,1.058675036591012,18.027023267356032,0.768125
2008-07-02,564,19.120033333333332,2,1440,1.0,True,8.614,2008,184,0.013627189452895393,0.505180857099464,1.1730014449404553,18.21730452070715,0.69625
2008-07-03,565,18.305999999999997,3,1440,1.0,True,10.937,2008,185,0.44668132787972226,0.6633413874676851,1.1258479000069201,15.457652317815914,0.65
2008-07-04,566,15.700333333333331,4,1440,1.0,True,8.891,2008,186,-0.42540110353705596,0.34388050427534134,1.1262022184161469,16.98065223262685,0.6825
2008-07-05,567,24.4848,5,1440,1.0,True,16.994,2008,187,0.6208734872182171,0.7194489212329485,1.0959133403887973,21.48821482089897,0.624375
2008-07-06,568,30.0844,6,1440,1.0,True,17.024,2008,188,1.4400703909243975,0.8977241094407744,0.8533298243582249,20.912316152727488,0.66375
2008-07-07,569,16.389833333333332,0,1440,1.0,True,9.912,2008,189,-0.48194385370254667,0.3248841200000253,1.1178658706275746,15.642199660761134,0.754375
2008-07-08,570,18.770233333333337,1,1440,1.0,True,9.086,2008,190,0.2154152167647795,0.5810979081418963,1.1591565764299594,17.28317023546041,0.81125
2008-07-09,571,15.321966666666668,2,1440,1.0,True,8.802,2008,191,-0.48756523514159383,0.32297637047494065,1.1212920804368331,17.4906488069624,0.80875
2008-07-10,572,20.8546,3,1440,1.0,True,9.72,2008,192,1.23636599828307,0.8664075926020746,0.9311295168963261,14.748920322570763,0.811875
2008-07-11,573,20.903599999999997,4,1440,1.0,True,10.533,2008,193,0.4122882770273448,0.6515407986398565,1.1260134510695934,16.290563825661224,0.841875
2008-07-12,574,22.147533333333335,5,1440,1.0,True,14.284,2008,194,-0.0734155206647646,0.47216470480836614,1.151552758095786,20.8174825225739,0.87625
2008-07-13,575,20.895899999999997,6,1438,0.9986111111111112,True,11.891,2008,195,0.02117760695420212,0.5080468969352614,1.1509959492553026,20.261644319475387,0.87
2008-07-14,576,18.965433333333333,0,1440,1.0,True,10.995,2008,196,0.6651752505599271,0.7329595820288753,1.0905548127368092,15.012283675872192,0.783125
2008-07-15,577,19.264333333333333,1,1440,1.0,True,10.105,2008,197,0.19783691178102716,0.5745721545970919,1.161208664001897,16.6746957061191,0.805625
2008-07-16,578,17.95103333333333,2,1440,1.0,True,9.314,2008,198,0.014674527641126946,0.5055788398647574,1.1560473410133272,16.904290768476326,0.77875
2008-07-17,579,21.985366666666668,3,1440,1.0,True,10.125,2008,199,1.3242221043793985,0.8808719900946207,0.8926075472240336,14.185342450734577,0.793125
2008-07-18,580,21.0264,4,1440,1.0,True,10.955,2008,200,0.41730277946486843,0.653228394588824,1.1434300342341885,15.750417658179519,0.783125
2008-07-19,581,22.400233333333333,5,1440,1.0,True,13.763,2008,201,0.01976603578773245,0.5074942032858039,1.1873156434926204,20.301406690467868,0.735625
2008-07-20,582,15.692233333333332,6,1440,1.0,True,8.476,2008,202,-0.8752486252589972,0.2097142900741748,1.0377491823816671,19.770263789382064,0.661875
2008-07-21,583,19.274633333333338,0,1440,1.0,True,11.318,2008,203,1.1201120200826147,0.8449380880653741,0.9608227443974465,14.546209004133592,0.656875
2008-07-22,584,12.337366666666666,1,1440,1.0,True,5.316,2008,204,-1.0170967503709913,0.17639503708503448,1.0049007240892387,16.234522305547888,0.61625
2008-07-23,585,15.7105,2,1440,1.0,True,8.012,2008,205,0.12221876120121014,0.5462534111304431,1.1368911478715018,16.490598188670145,0.63375
2008-07-24,586,18.22416666666667,3,1440,1.0,True,9.657,2008,206,0.8417510501152008,0.7818509609963934,1.034456800702028,13.798693672793302,0.67
2008-07-25,587,14.425566666666668,4,1440,1.0,True,8.391,2008,207,-0.47530729681895145,0.32704064665717153,1.1178874404821544,15.391358404672042,0.6825
2008-07-26,588,13.594733333333332,5,1440,1.0,True,7.191,2008,208,-1.0807428117539164,0.16307080372098742,0.9650467091845348,19.970464751467922,0.599375
2008-07-27,589,19.123266666666662,6,1440,1.0,True,10.306,2008,209,0.362382396795566,0.6340890312984433,1.1362696398887784,19.46794836538183,0.465625
2008-07-28,590,13.7634,0,1440,1.0,True,6.472,2008,210,-0.06933259619708519,0.47370862954372,1.191788962117862,14.273010066625158,0.400625
2008-07-29,591,19.442633333333333,1,1440,1.0,True,7.903,2008,211,0.6515614253369318,0.728916579509384,1.0933345075894614,15.990909976037406,0.40625
2008-07-30,592,21.665133333333333,2,1440,1.0,True,9.599,2008,212,0.7349185495532369,0.7530052895950697,1.0671248409315013,16.277022136875008,0.421875
2008-07-31,593,23.21063333333333,3,1440,1.0,True,11.929,2008,213,1.354649398211148,0.8854984349852901,0.9003567800624296,13.615582534749,0.331875
2008-08-01,594,12.326266666666667,4,1440,1.0,True,6.827,2008,214,-1.1711177148134644,0.14542398925226732,0.925826858098153,15.239119221450546,0.229375
2008-08-02,595,8.4296,5,1440,1.0,True,4.307,2008,215,-1.8543352809223668,0.05866092213672149,0.7453180768876336,19.849482429191532,0.16875
2008-08-03,596,8.413033333333333,6,1440,1.0,True,4.425,2008,216,-1.203113353038349,0.13993940379894534,0.9294270550995134,19.37858515718816,0.12375
2008-08-04,597,18.765333333333334,0,1439,0.9993055555555556,True,9.683,2008,217,1.5500565804560094,0.911467890271207,0.8424884484126233,14.215605077214532,0.0775
2008-08-05,598,13.7853,1,1440,1.0,True,8.262,2008,218,-0.697396354682005,0.25766853513114624,1.084093308300944,15.965778689410884,0.050625
2008-08-06,599,5.4352,2,1440,1.0,True,2.728,2008,219,-1.797893899056339,0.06329064530647106,0.730316636270145,16.284455967844135,0.026875
2008-08-07,600,5.5814,3,1440,1.0,True,2.883,2008,220,-0.7234803656695193,0.25061681887728054,1.0637844078755005,13.65584840476856,0.0125
2008-08-08,601,5.036666666666666,4,1440,1.0,True,2.461,2008,221,-1.3056452422468914,0.12227865265476917,0.8992319739842788,15.312459159303263,0.003125
2008-08-09,602,5.982066666666666,5,1440,1.0,True,2.391,2008,222,-1.818205304117499,0.061777126397728435,0.7310453768842854,19.956113197020315,0.00125
2008-08-10,603,5.8671999999999995,6,1440,1.0,True,2.369,2008,223,-1.5131664379520526,0.09329717755181162,0.8470718550006859,19.51869790234547,0.001875
2008-08-11,604,6.1986,0,1440,1.0,True,2.369,2008,224,-0.5534947782449776,0.30205460835508546,1.1094435132760554,14.38936501036984,0.001875
2008-08-12,605,4.8164,1,1440,1.0,True,2.306,2008,225,-1.4876000917403271,0.09616168130293166,0.8422883390169591,16.173324789324308,0.000625
2008-08-13,606,4.709733333333333,2,1440,1.0,True,2.24,2008,226,-1.3555446491355492,0.11480034813991555,0.8742819000757299,16.525900713186576,0.000625
2008-08-14,607,4.5043,3,1440,1.0,True,2.082,2008,227,-0.9009383741471422,0.2038221955708494,1.0174015407729895,13.9312775333362,0.0
2008-08-15,608,4.5609,4,1440,1.0,True,2.13,2008,228,-1.3555348893598775,0.11460355771695432,0.869823380864691,15.621931454944077,0.0
2008-08-16,609,4.580233333333334,5,1440,1.0,True,2.13,2008,229,-2.078250506774142,0.04348924487094585,0.687180017658975,20.299660304558895,0.0
2008-08-17,610,4.579933333333333,6,1440,1.0,True,2.155,2008,230,-1.6943675503864173,0.07324893889747336,0.7891581457597203,19.89632417075759,0.0
2008-08-18,611,4.562633333333333,0,1440,1.0,True,2.159,2008,231,-0.8086967518342467,0.22757991554368456,1.0429653306258841,14.80104736443033,0.0
2008-08-19,612,4.5782,1,1440,1.0,True,2.139,2008,232,-1.4726532193330275,0.09818543075807862,0.8470055938488804,16.619012629915204,0.0
2008-08-20,613,4.474533333333333,2,1440,1.0,True,2.063,2008,233,-1.4376128028026955,0.1030549564720686,0.8492232128907926,17.00551584642228,0.0
2008-08-21,614,4.354966666666667,3,1440,1.0,True,2.009,2008,234,-0.971593053226664,0.18716404979499088,1.010719394176267,14.444714128628412,0.0
2008-08-22,615,4.452066666666667,4,1440,1.0,True,2.052,2008,235,-1.4284504408631622,0.10411784017762261,0.8604363936418667,16.16905603209508,0.0
2008-08-23,616,4.244033333333333,5,1440,1.0,True,1.904,2008,236,-2.1983810288311303,0.03701633581907943,0.6456523045059294,20.88031174994043,0.0
2008-08-24,617,4.245266666666667,6,1440,1.0,True,1.927,2008,237,-1.8026898867091072,0.06332978042246824,0.7277434017974883,20.510313782598523,0.0
2008-08-25,618,4.171633333333333,0,1440,1.0,True,1.858,2008,238,-0.9309125858647623,0.1969575298439583,1.0280163365835324,15.448158927201629,0.000625
2008-08-26,619,4.2927333333333335,1,1440,1.0,True,1.953,2008,239,-1.5758361866324848,0.08558630462745308,0.8260593901923857,17.299002517768866,0.001875
2008-08-27,620,4.3019,2,1440,1.0,True,1.938,2008,240,-1.5312803189922946,0.09101916996037587,0.8380212710099295,17.718113155606027,0.0025
2008-08-28,621,4.470766666666666,3,1440,1.0,True,2.063,2008,241,-1.0247222448238698,0.17538293123230805,0.9575071036466397,15.189620838767773,0.004375
2008-08-29,622,4.4598,4,1440,1.0,True,2.029,2008,242,-1.5238579520308884,0.09172412335632449,0.8252893897332251,16.94594719619692,0.006875
2008-08-30,623,4.507066666666666,5,1440,1.0,True,2.054,2008,243,-2.2442927287586407,0.0348241566664146,0.642016126330709,21.688835712940328,0.011875
2008-08-31,624,25.010233333333336,6,1439,0.9993055555555556,True,17.906,2008,244,1.8059166661672696,0.9370358474227646,0.7286760724079795,21.350092428246896,0.05125
2008-09-01,625,20.791833333333333,0,1440,1.0,True,11.654,2008,245,0.5560247039404349,0.6992506656097639,1.1405784861347639,16.318787953039223,0.104375
2008-09-02,626,23.069233333333333,1,1440,1.0,True,12.127,2008,246,0.5722857737331131,0.7044597448945481,1.0995727340411394,18.200051737924657,0.193125
2008-09-03,627,23.141433333333335,2,1440,1.0,True,13.441,2008,247,0.48017227408049573,0.6745190077756683,1.1160355065413752,18.64912683110563,0.300625
2008-09-04,628,20.420333333333335,3,1440,1.0,True,12.037,2008,248,0.46118576569438924,0.6682105262430283,1.126747484439984,16.150118035014703,0.440625
2008-09-05,629,14.566,4,1440,1.0,True,7.753,2008,249,-0.8947680322057125,0.20484181607155663,1.0083662983030082,17.935422167259944,0.54
2008-09-06,630,31.1429,5,1440,1.0,True,22.848,2008,250,1.7366724792743913,0.9312437738097051,0.7706128666363656,22.7067583122448,0.69625
2008-09-07,631,22.877599999999997,6,1440,1.0,True,11.295,2008,251,-0.4819601011986443,0.3250480720257958,1.1278375242184848,22.395908545236175,0.83875
2008-09-08,632,21.822066666666668,0,1440,1.0,True,12.599,2008,252,0.7618735373174981,0.7605134306813593,1.056044414760545,17.391919975353535,0.836875
2008-09-09,633,19.327566666666662,1,1440,1.0,True,8.417,2008,253,-0.2923787615025585,0.3908301831068324,1.1804431626969016,19.299899038596823,0.865625
2008-09-10,634,21.6794,2,1440,1.0,True,11.689,2008,254,0.3413647294606239,0.6267416365169067,1.145546434787102,19.775066280262937,0.8375
2008-09-11,635,17.145233333333334,3,1440,1.0,True,9.066,2008,255,-0.1583515848109242,0.4401797812790529,1.1364900605240837,17.301504535537553,0.845625
2008-09-12,636,23.2127,4,1440,1.0,True,11.007,2008,256,0.7416503226865419,0.7549767824791428,1.0546900205663405,19.111589213819215,0.858125
2008-09-13,637,27.1906,5,1440,1.0,True,18.17,2008,257,0.3122661819923984,0.616286255769487,1.139524217895232,23.907018573120677,0.8875
2008-09-14,638,26.2721,6,1440,1.0,True,11.656,2008,258,0.25316374962883076,0.5949007619355612,1.1027054705796764,23.619554466289816,0.825
2008-09-15,639,28.295133333333336,0,1440,1.0,True,11.646,2008,259,1.55354065936696,0.9120742589164914,0.8261488986341283,18.638224405493606,0.825
2008-09-16,640,20.36436666666667,1,1440,1.0,True,8.617,2008,260,-0.6841163642528316,0.26176718743007243,1.089850692304317,20.568115876070003,0.8175
2008-09-17,641,25.32016666666667,2,1440,1.0,True,15.008,2008,261,0.7787505147500976,0.765154914062065,1.0741377503564582,21.064431139060623,0.794375
2008-09-18,642,25.088166666666663,3,1440,1.0,True,12.55,2008,262,0.8733241648115546,0.7898662761738171,1.04708813207224,18.611235431195322,0.834375
2008-09-19,643,25.3141,4,1440,1.0,True,14.287,2008,263,0.4354613348417546,0.6594699886463722,1.1445156463724562,20.440887267862806,0.82875
2008-09-20,644,21.743333333333332,5,1440,1.0,True,12.847,2008,264,-0.9572748107023668,0.19008213460920648,0.9908406782289967,25.25506873538689,0.813125
2008-09-21,645,25.551166666666667,6,1440,1.0,True,14.738,2008,265,0.335259675238656,0.6245093322609647,1.1602736597834156,24.985526254334303,0.844375
2008-09-22,646,22.642733333333336,0,1440,1.0,True,13.689,2008,266,0.432736323798237,0.6585553755403211,1.1379583811271003,20.021272660277496,0.835
2008-09-23,647,20.546466666666667,1,1440,1.0,True,10.088,2008,267,-0.4300055670327343,0.3423834119014248,1.1412445113155991,21.967381533094436,0.795625
2008-09-24,648,28.639166666666664,2,1440,1.0,True,17.297,2008,268,1.2021330554765917,0.8603648558972976,0.9361682147509418,22.47904201410624,0.8025
2008-09-25,649,18.853666666666665,3,1440,1.0,True,10.248,2008,269,-0.6278120955049284,0.27839705383925617,1.118287386461161,20.040307019803063,0.813125
2008-09-26,650,23.8575,4,1440,1.0,True,12.481,2008,270,0.43018083700624354,0.6577380326778207,1.1589552054647356,21.88352355767792,0.763125
2008-09-27,651,35.457433333333334,5,1440,1.0,True,19.619,2008,271,1.4350399016704438,0.8969663946149204,0.8833262466569431,26.71036303047411,0.759375
2008-09-28,652,28.851733333333335,6,1440,1.0,True,13.547,2008,272,-0.1580289343008596,0.44039464394681505,1.137198766907677,26.452562010556605,0.82125
2008-09-29,653,25.02896666666667,0,1440,1.0,True,12.054,2008,273,0.47293034060111033,0.6721207878915065,1.1264929234376178,21.499124330819328,0.815
2008-09-30,654,22.916766666666668,1,1440,1.0,True,8.773,2008,274,-0.3323828234534223,0.3764758751698048,1.115745234368369,23.455115423199892,0.800625
2008-10-01,655,31.20606666666667,2,1440,1.0,True,18.857,2008,275,1.335123984558553,0.8825426465602456,0.9045538686541841,23.97571714408949,0.83375
2008-10-02,656,22.42236666666667,3,1440,1.0,True,9.427,2008,276,-0.3292654140187349,0.3776064810544518,1.1396732374094427,21.544975995380835,0.83375
2008-10-03,657,26.87633333333333,4,1440,1.0,True,14.582,2008,277,0.5622303904430411,0.7013072344405815,1.1025108802411705,23.39523344666511,0.8925
2008-10-04,658,35.00826666666667,5,1440,1.0,True,16.664,2008,278,0.9816889501951949,0.8155512323606453,1.0261965604079888,28.228156244877262,0.89625
2008-10-05,659,25.8325,6,1440,1.0,True,10.318,2008,279,-0.8399641322844162,0.21890511239699112,1.0159713276033289,27.975477193091525,0.848125
2008-10-06,660,23.7297,0,1440,1.0,True,10.838,2008,280,0.27130487362051087,0.6015412395842334,1.1899365132139064,23.02619724487589,0.843125
2008-10-07,661,28.776133333333338,1,1440,1.0,True,10.911,2008,281,0.6335552403429677,0.723416628737029,1.1240593227255158,24.985379845275812,0.821875
2008-10-08,662,31.0096,2,1440,1.0,True,17.82,2008,282,0.7351226381478742,0.7530589145294414,1.0752757317433135,25.508205757706243,0.825
2008-10-09,663,33.061366666666665,3,1440,1.0,True,15.748,2008,283,1.4192102345731752,0.8948395874590663,0.8698138646944426,23.078721285496183,0.838125
